key,cn,comment
zel_08/5403,收集……我被夺走散落的<Tff0000:01>光之\n滴<Tff0000:00>……那是被影夺走的……\n把它们聚到<Tff0000:01>这里<Tff0000:00>……,
zel_08/5404,我相信……你如今已经知道……\n这些<Tff0000:01>暗虫<Tff0000:00>夺走我们\n<Tff0000:01>光<Tff0000:00>时……会变成什么样子……,
zel_08/5405,在这<Tff0000:01>黄昏<Tff0000:00>的影之世界……\n<Tff0000:01>虫子<Tff0000:00>……是<Tff0000:01>看不见<Tff0000:00>的……\n就像这世界的<Tff0000:01>人类<Tff0000:00>……,
zel_08/5406,收集……我的<Tff0000:01>光<Tff0000:00>……揭开\n<Tff0000:01>最后的黄昏之云<Tff0000:00>……它\n威胁笼罩……整个海拉鲁……,
zel_08/5407,在这<Tff0000:01>黄昏<Tff0000:00>的影之世界……\n<Tff0000:01>影之虫<Tff0000:00>……是\n<Tff0000:01>看不见<Tff0000:00>的……就像<Tff0000:01>人类<Tff0000:00>……在这\n世界的模样……,
zel_08/5408,收集……我的<Tff0000:01>光<Tff0000:00>……揭开\n<Tff0000:01>最后的黄昏之云<Tff0000:00>……它\n威胁笼罩……整个海拉鲁……,
zel_08/5409,,
zel_08/5410,,
zel_08/5500,,
zel_08/5501,准备好了吗，<T000000>？\n路上要保护好这些\n孩子，去卡卡利科村！,
zel_08/5502,亲爱的，到你了！<T000007:000a>\n全靠你了！,
zel_08/5503,宝贝，真棒！\n继续加油！,
zel_08/5504,<T000000>！用这些<Tff0000:01>箭<Tff0000:00>！,
zel_08/5505,快上马！快点！,
zel_08/5506,亲爱的，开门！,
zel_08/5507,<T000000>！扑灭<Tff0000:01>火<Tff0000:00>！\n快！,
zel_08/5508,快回到马上去！快！,
zel_08/5509,<T000000>，开门！,
zel_08/5510,<T000000>，别停下！\n找它们<Tff0000:01>背<Tff0000:00>上的\n破绽！,
zel_08/5511,来，用这些<Tff0000:01>箭<Tff0000:00>！,
zel_08/5512,<T000000>，别停下！\n找它们<Tff0000:01>背<Tff0000:00>上的\n破绽！,
zel_08/5513,<T000000>！箭用完了，\n就再来拿！,
zel_08/5514,<T000000>，瞄准它们的背！\n箭用完了，就\n过来拿！,
zel_08/5515,,
zel_08/5516,,
zel_08/5517,,
zel_08/5518,,
zel_08/5519,,
zel_08/5520,,
zel_08/5550,,
zel_08/5551,阁下，你穿着我族传说\n中勇者的衣服<T000007:0005>。<T000007:0005>。<T000007:0005>。,
zel_08/5552,难道你是<T000007:0005>。<T000007:0005>。<T000007:0005>。<T000007:0005>？,
zel_08/5553,幸会！<T000007:000a>亲爱的勇者，<T000007:0005>我是\n做炸弹的。,
zel_08/5554,恕我冒昧……<T000007:0005>你听说过\n<Tff0000:01>水中炸弹<Tff0000:00>吗？,
zel_08/5555,它们确实非常危险，<T000007:000a>\n不过你应该能掌握。\n我相信你会发现\n它们很实用。,
zel_08/5556,想不想买些我亲手做的\n<Tff0000:01>水中炸弹<Tff0000:00><T000007:0005>，只要\n<Tff0000:06>90卢比<Tff0000:00>？嗯？<T000020>,
zel_08/5557,<T000008:01>购买！\n<T000008:02>不买。,
zel_08/5558,这样啊……<T000007:000a>那么，等哪天你需要\n能在水下爆炸的水中炸弹时，\n就告诉我一声。,
zel_08/5559,那么，就特别卖给你这些\n<Tff0000:01>水中炸弹<Tff0000:00>，收你<Tff0000:06>90卢比<Tff0000:00>。\n怎么样？<T000020>,
zel_08/5560,你的<Tff0000:01>炸弹袋<Tff0000:00>好像装不下\n更多的水中炸弹\n<T000007:0005>…<T000007:0005>…<T000007:0005>…,
zel_08/5561,你先在<Tff0000:01>炸弹袋<Tff0000:00>里腾出空位，\n然后再来吧。,
zel_08/5562,啊，不好意思<T000007:0005>，你的卢比\n好像不够<T000007:0005>…<T000007:0005>…<T000007:0005>…,
zel_08/5563,等您手头宽裕了，\n请再来吧。,
zel_08/5564,我帮您放进袋子里……\n<T000007:000a>要是水中炸弹用完了，\n请再来找我买。,
zel_08/5565,要放进哪个炸弹袋？\n<Tff0000:08><T00002d> <T000031><Tff0000:00>\n<T00001f:00><T000030:01> <T00001e:01><T000030:02>,
zel_08/5566,这样啊……<T000007:000a>那么，等哪天你需要\n能在水下爆炸的水中炸弹时，\n就告诉我一声。,
zel_08/5567,要放进哪个炸弹袋？\n<Tff0000:08><T00002d> <T000031><Tff0000:00>\n<T00001f:00><T000030:01> <T00001e:01><T000030:03>,
zel_08/5568,要放进哪个炸弹袋？\n<Tff0000:08><T00002d> <T000031><Tff0000:00>\n<T00001f:00><T000030:02> <T00001e:01><T000030:03>,
zel_08/5569,要放进哪个炸弹袋？\n<Tff0000:08><T00002d> <T000031><Tff0000:00>\n<T000034:00><T000030:01> <T000033:01><T000030:02> <T000033:02><T000030:03>,
zel_08/5570,看来你的袋子里已经装满\n别的种类的炸弹了……,
zel_08/5571,如果你愿意，我可以收购你的\n<Tff0000:01><T00002d><Tff0000:00>，价钱是<Tff0000:06><T000032><Tff0000:00>。\n怎么样？<T000020>,
zel_08/5572,原来如此……<T000007:000a>要炸掉水下的\n障碍物，果然还是得靠\n水中炸弹<T000007:0005>\n需要的话就再来找我吧。,
zel_08/5573,那么，这些我就收下了。,
zel_08/5574,那么……<T000007:0005>要往你空着的袋子里\n装些<Tff0000:01>水中炸弹<Tff0000:00>吗？需要\n<Tff0000:06>90卢比<Tff0000:00>……<T000020>,
zel_08/5575,只要你愿意，随时都能用\n<Tff0000:06>90卢比<Tff0000:00>再换些水中炸弹，\n所以需要的时候就\n再来找我吧……,
zel_08/5576,呃……<T000007:0005>你的炸弹袋已经满了，\n可你本来就有水中炸弹啊……,
zel_08/5577,只要你身上有空着的炸弹袋，\n我随时都能再给你一些，\n所以请再过来吧……,
zel_08/5578,要买哪一个？\n<Tff0000:01><T000031> （<T00002d>） <Tff0000:00>，要<Tff0000:06><T000032><Tff0000:00>\n<T00001f:00><T000030:01>1号袋 <T00001e:01><T000030:02>2号袋,
zel_08/5579,要哪一个？\n<Tff0000:01><T000031> （<T00002d>）<Tff0000:00>，价格<Tff0000:06><T000032><Tff0000:00>\n<T000034:00><T000030:00>1号袋 <T000033:01><T000030:00>2号袋 <T000033:02><T000030:00>3号袋,
zel_08/5580,可以的话，我想把你某个\n炸弹袋里的东西全部买下……\n可以吗？<T000020>,
zel_08/5581,,
zel_08/5582,,
zel_08/5583,,
zel_08/5584,,
zel_08/5585,,
zel_08/5586,,
zel_08/5587,,
zel_08/5588,,
zel_08/5589,,
zel_08/5590,,
zel_08/5591,,
zel_08/5592,,
zel_08/5593,,
zel_08/5594,,
zel_08/5595,,
zel_08/5596,,
zel_08/5597,,
zel_08/5598,,
zel_08/5599,,
zel_08/5600,,
zel_08/5601,嗯……有客人？,
zel_08/5602,抱歉，我们暂时\n歇业了。,
zel_08/5603,……,
zel_08/5604,什么？,
zel_08/5605,我说了歇业……快走开！,
zel_08/5606,<Tff0001:0096>啊！<T000004:001e>,
zel_08/5607,哇，吓我一跳……,
zel_08/5608,你……是谁？,
zel_08/5609,你怎么能那么淡定地\n跟那种怪物打啊？,
zel_08/5610,……呃……<T000007:000a>哇…… <T000007:000a>你……,
zel_08/5611,哇，你真厉害！,
zel_08/5612,……不，不对。,
zel_08/5613,别站在这儿闲聊了，\n快进来吧！,
zel_08/5614,天哪……,
zel_08/5615,真吓人……我还以为\n自己死定了！,
zel_08/5616,跟你说，最近这一带\n可是乱得不得了……,
zel_08/5617,刚才真是谢谢你了……,
zel_08/5618,我叫<Tff0000:02>莉兹<Tff0000:00>，在这里出租小船。,
zel_08/5619,以前我确实在这里出租\n小船，可后来落石把\n河道堵住了。,
zel_08/5620,是啊……这种时候真\n希望能有个帮手。,
zel_08/5621,没错，有个<Tff0000:01>能干的家伙<Tff0000:00>，\n这儿可就帮大忙了。<T000020>,
zel_08/5622,<Tff0001:0096>真的吗？！,
zel_08/5623,你救了我！,
zel_08/5624,那就上这条船，\n去那边一趟再回来吧。,
zel_08/5625,用<Tff0000:01>炸弹箭<Tff0000:00>之类的\n把那堆东西炸开就行了。,
zel_08/5626,船里备了<Tff0000:01>炸弹<Tff0000:00>和\n<Tff0000:01>箭<Tff0000:00>，想用哪样\n就用哪样吧！,
zel_08/5627,好的，快上船吧！,
zel_08/5628,那个……这下游\n有点危险，别离开\n小船，好吗？,
zel_08/5629,我们有个兼职的在\n下面等着，详细情况\n问她就行！,
zel_08/5630,那……再见啦！,
zel_08/5631,……唉，算了。,
zel_08/5632,我就是这命。虽然帮不上\n你什么忙，但随时\n欢迎来玩！,
zel_08/5633,没活干的时候，\n我在这儿实在闲得发慌……,
zel_08/5634,我想重新开张，可先得\n处理掉那些堵住河道的\n<Tff0000:01>岩石<Tff0000:00>……,
zel_08/5635,真希望有人能想想办法\n管管这事……<T000020>,
zel_08/5636,……唉，算了。,
zel_08/5637,呀啊！,
zel_08/5638,你……你还活着？！,
zel_08/5639,兼职的把空船从下游\n开回来了，所以我就\n以为你……,
zel_08/5640,那么……对，你还活着！\n哈哈，太棒了！,
zel_08/5641,那个，呃，哈哈……还要再来一次吗？<T000020>,
zel_08/5642,……是啊，我猜也是……,
zel_08/5643,唉，算了……我还盼着\n能重新开店呢……,
zel_08/5644,正好。上这条船，\n去处理掉那些<Tff0000:01>岩石<Tff0000:00>吧。,
zel_08/5645,船上备足了<Tff0000:01>炸弹<Tff0000:00>和\n<Tff0000:01>箭<Tff0000:00>！,
zel_08/5646,这回可一定要搞定！,
zel_08/5647,那么……一路顺风！,
zel_08/5648,那是……什么？虫子？,
zel_08/5649,好恶心！怎么这么大？！,
zel_08/5650,天哪，在这种鬼地方\n吃苦，我受够了！,
zel_08/5651,喂……离我远点！,
zel_08/5652,走开！去挨踩吧！,
zel_08/5653,咦……不见了？,
zel_08/5654,真恶心……但愿它\n别再来了……,
zel_08/5655,……唉，算了。,
zel_08/5656,天哪，最近生意跟我的\n人生一样惨……,
zel_08/5657,天哪……我该怎么办？！,
zel_08/5658,水是回来了，可我还是\n没法重新做生意……,
zel_08/5659,真希望有个帅气王子\n出现，把一切搞定……,
zel_08/5660,……唉，算了。,
zel_08/5661,那么，你能不能想想办法\n处理掉那块<Tff0000:01>岩石<Tff0000:00>？,
zel_08/5662,我给你些<Tff0000:01>炸弹<Tff0000:00>和\n<Tff0000:01>箭<Tff0000:00>，你只要<Tff0000:01>把它们\n合起来<Tff0000:00>，对着那东西射\n<Tff0000:01>炸弹箭<Tff0000:00>就行。,
zel_08/5663,喂，等等！你要\n去哪儿？！,
zel_08/5664,你要是不帮忙，就\n把我的炸弹袋还给我！,
zel_08/5665,<Tff0001:0096>耶！,
zel_08/5666,你做到了！,
zel_08/5667,听我那位姑娘说，前面\n还有几块<Tff0000:01>岩石<Tff0000:00>堵着河道，\n所以那些你也\n顺手处理了吧。,
zel_08/5668,船在这儿……快上！,
zel_08/5669,你知道怎么做<Tff0000:01>炸弹\n箭<Tff0000:00>吧？,
zel_08/5670,<T030000:0000050e>先在道具画面装备<Tff0000:01>弓<Tff0000:00>，\n然后选<Tff0000:01>炸弹<Tff0000:00>，\n按<T00000e><Tff0000:01>组合<Tff0000:00>起来就行了。,
zel_08/5671,我们备了大量<Tff0000:01>炸弹<Tff0000:00>和\n<Tff0000:01>箭<Tff0000:00>，缺了就\n喊一声！,
zel_08/5672,什么？你的<Tff0000:01>炸弹<Tff0000:00>都用完了？\n喏，给你！,
zel_08/5673,什么？你的<Tff0000:01>箭<Tff0000:00>都用完了？\n喏，给你！,
zel_08/5674,什么？你的<Tff0000:01>炸弹<Tff0000:00>和<Tff0000:01>\n箭<Tff0000:00>都用完了？喏，给你！,
zel_08/5675,……咦？你怎么回来了？,
zel_08/5676,我说，你老是这么\n没完没了地提要求，\n我可要翻脸了！,
zel_08/5677,你回来帮忙的？！<T000020>,
zel_08/5678,<Tff0001:0055>……不会吧……<Tff0001:0096>\n<T000001>真的假的？！<T000002>,
zel_08/5679,是啊！嗯，当然，当然！\n我一直都知道你会来！,
zel_08/5680,我还想着「嘿，他\n只是小睡一会儿，\n马上就会回来！」,
zel_08/5681,天哪，太好了！再给你些\n<Tff0000:01>炸弹<Tff0000:00>和<Tff0000:01>箭<Tff0000:00>。现在去把那块\n<Tff0000:01>岩石<Tff0000:00>处理掉吧！,
zel_08/5682,喂，搞什么……你又要\n跑了？！,
zel_08/5683,那就把炸弹袋还给我！\n等你真能帮上忙了\n再回来找我！,
zel_08/5684,哦，你回来了。,
zel_08/5685,不是我催你，你现在\n准备帮我了吗？<T000020>,
zel_08/5686,再给你些<Tff0000:01>箭<Tff0000:00>和\n<Tff0000:01>炸弹<Tff0000:00>……把那块\n<Tff0000:01>岩石<Tff0000:00>处理掉，行吗？,
zel_08/5687,……还有，我挺赶时间的，\n动作利索点，行吗？,
zel_08/5688,这是<Tff0000:01>炸弹<Tff0000:00>和<Tff0000:01>箭<Tff0000:00>！\n去处理那块<Tff0000:01>岩石<Tff0000:00>！,
zel_08/5689,什……喂……搞什么……\n你在干什么？！,
zel_08/5690,你回来干什么？！\n我真搞不懂！,
zel_08/5691,唉，算了……这事儿\n我实在扛不住……,
zel_08/5692,唉，算了……也难怪\n你不愿意……,
zel_08/5693,……唉，算了。,
zel_08/5694,等你办完，那个<Tff0000:01>炸弹袋<Tff0000:00>\n和里面的东西都归你，\n算是我的一点谢意。,
zel_08/5695,喂，欢迎！,
zel_08/5696,多亏了你，我们又\n能重新做生意了！,
zel_08/5697,我们没什么好招待的，\n你就当在自己家吧！,
zel_08/5698,当然，你想坐船的话\n就跟我说！我很乐意\n租给你一条！,
zel_08/5699,租金<Tff0000:06>20卢比<Tff0000:00>，就能\n租到一条船，还有向导！\n要来一次吗？<T000020>,
zel_08/5700,<T000009:01>租一条。\n<T000009:02>说说看。\n<T000009:03>不用了。,
zel_08/5701,哦，好的。,
zel_08/5702,那么……再见啦。,
zel_08/5703,什么？你的卢比\n不够吗？,
zel_08/5704,呃……<T000007:000a>抱歉！,
zel_08/5705,哦！你想上船吗？,
zel_08/5706,好！快上来！,
zel_08/5707,准备好了？<T000007:000a>祝你好运！,
zel_08/5708,<Tff0001:0096><T000001>啊！<T000002>,
zel_08/5709,喂！你对我的货\n干什么？！,
zel_08/5710,你再敢来一次，\n就得赔钱！,
zel_08/5711,<Tff0001:0096><T000001>啊！<T000002>,
zel_08/5712,我说了别乱碰货！\n你在想什么？,
zel_08/5713,我说过了，快赔钱！,
zel_08/5714,<Tff0000:06>10卢比<Tff0000:00>！<T000020>,
zel_08/5715,你说「<Tff0000:01>不<Tff0000:00>」？！\n你别无选择！,
zel_08/5716,不赔钱的话，我可以\n一直这么耗下去，\n你最好有心理准备！,
zel_08/5717,没错！快赔钱！,
zel_08/5718,……什么？<T000007:000a>这是啥？ <T000007:000a>喂，你！<T000007:000a>\n你在耍我吗？,
zel_08/5719,你连钱都没有！<T000007:000a>\n我的钱呢？！<T000007:000a>……够了！\n我不会放过你！,
zel_08/5720,赔！偿！损！失！\n<Tff0000:06>10卢比<Tff0000:00>！<T000020>,
zel_08/5721,快赔钱，就完事了！\n赔钱！,
zel_08/5722,你说「<Tff0000:01>不<Tff0000:00>」？！\n你别无选择！,
zel_08/5723,不赔钱的话，我可以\n一直这么耗下去，\n你最好有心理准备！,
zel_08/5724,……什么？<T000007:000a>这是啥？ <T000007:000a>喂，你！<T000007:000a>\n你在耍我吗？,
zel_08/5725,你连钱都没有！<T000007:000a>\n我的钱呢？！<T000007:000a>……够了！\n我不会放过你！,
zel_08/5726,话说，那些卓拉族\n到底想干嘛？,
zel_08/5727,河水全干了，对吧？！,
zel_08/5728,这样我没法干活……,
zel_08/5729,呃……,
zel_08/5730,冷、冷！,
zel_08/5731,啊……<T000007:000f>好想我的皮草大衣……,
zel_08/5732,呃……,
zel_08/5733,到底是谁觉得\n出租小船这主意\n不错的？,
zel_08/5734,好、好冷……冻死了！,
zel_08/5735,嗯……<T000007:000a>这是什么？<T000007:000a>你一头狼\n倒跟人挺亲近的……,
zel_08/5736,不想变成地毯的话，\n就快点滚！<T000007:000a>走开！,
zel_08/5737,喂！走开！,
zel_08/5738,<Tff0001:0096><T000001>啊！<T000002>,
zel_08/5739,哇！<T000007:000a>你做到了！谢谢！,
zel_08/5740,喂，喂！<T000007:000a>听好了！<T000007:000a>我这儿\n还有件事要你办！,
zel_08/5741,上游有个地方\n被堵住了……,
zel_08/5742,看，你的船准备好了！<T000007:000a>嗯，\n快上船吧！,
zel_08/5743,在这儿上船，就能一路\n顺流坐到海利亚湖！,
zel_08/5744,沿途竖着的靶子，你\n尽管用炸弹箭炸掉，好吗？\n<T000007:000a>那些靶子长得\n有点像罐子……,
zel_08/5745,<Tff0000:02>绿<Tff0000:00>靶1分，\n<Tff0000:01>红<Tff0000:00>靶2分。<T000007:0005>船撞到东西，\n就扣<Tff0000:01>1分<Tff0000:00>。\n<T000007:0005>拿到<Tff0000:01>25分<Tff0000:00>以上就有奖品！,
zel_08/5746,怎么样？要不要花\n<Tff0000:06>20卢比<Tff0000:00>试一次？<T000020>,
zel_08/5747,喂，快点把那块\n<Tff0000:01>岩石<Tff0000:00>用你的<Tff0000:01>炸弹箭<Tff0000:00>炸掉！,
zel_08/5748,回来了？<T000007:0005>记住，撞到<Tff0000:01>墙<Tff0000:00>\n就扣<Tff0000:01>1分<Tff0000:00>！\n<T000007:000a>那么，祝你好运！,
zel_08/5749,一路顺风！,
zel_08/5750,,
zel_08/5751,,
zel_08/5752,,
zel_08/5753,,
zel_08/5754,,
zel_08/5755,,
zel_08/5756,,
zel_08/5757,,
zel_08/5758,,
zel_08/5759,,
zel_08/5760,,
zel_08/5761,,
zel_08/5762,,
zel_08/5763,,
zel_08/5764,,
zel_08/5765,,
zel_08/5766,,
zel_08/5767,,
zel_08/5768,,
zel_08/5769,,
zel_08/5770,,
zel_08/5771,,
zel_08/5772,,
zel_08/5773,,
zel_08/5774,,
zel_08/5775,,
zel_08/5776,,
zel_08/5777,,
zel_08/5778,,
zel_08/5779,,
zel_08/5780,,
zel_08/5781,,
zel_08/5782,,
zel_08/5783,,
zel_08/5784,,
zel_08/5785,,
zel_08/5786,,
zel_08/5787,,
zel_08/5788,,
zel_08/5789,,
zel_08/5790,,
zel_08/5791,,
zel_08/5792,,
zel_08/5793,,
zel_08/5794,,
zel_08/5795,,
zel_08/5796,,
zel_08/5797,,
zel_08/5798,,
zel_08/5799,,
zel_08/5800,,
zel_08/5801,啊！,
zel_08/5802,你是店老板请你\n过来的，对吧？,
zel_08/5803,我算是替她做事……目前\n只是兼职。给你添了\n这么多麻烦，抱歉。,
zel_08/5804,你看……这些岩石\n堵住了河水的流路。,
zel_08/5805,你只要用<Tff0000:01>炸弹箭<Tff0000:00>\n把那处堵塞\n炸开就行了！,
zel_08/5806,你做到了！谢谢！,
zel_08/5807,啊……水已经\n开始流动了。,
zel_08/5808,不过前面还有几处\n堵塞的地方。,
zel_08/5809,请继续往前，\n一并清掉吧！,
zel_08/5810,干得好！,
zel_08/5811,你真是帮了我们\n大忙。店终于\n能重新开张了！,
zel_08/5812,停业那阵子，我们老板\n脾气越来越差……\n<Tff0001:0055>大家都挺难熬的……,
zel_08/5813,哦，还有件事……,
zel_08/5814,她没答应给你什么特别的\n报酬吧？就只有那个\n<Tff0000:01>炸弹袋<Tff0000:00>，对吧？,
zel_08/5815,是啊，她总拿手边现成的东西\n打发人……\n<Tff0001:0055>真够小气的……,
zel_08/5816,没关系。我回去会告诉她\n你把它留着了。,
zel_08/5817,那我先失陪了……\n有空来店里坐坐！,
zel_08/5818,你觉得<Tff0000:01>拉尔斯王子<Tff0000:00>\n经过这里了吗？,
zel_08/5819,一定是。这是唯一\n连着<Tff0000:01>海拉鲁城堡<Tff0000:00>的\n<Tff0000:01>水路<Tff0000:00>。,
zel_08/5820,来吧。我们沿这条路\n去找他。,
zel_08/5821,这块岩石后面，是我们\n一族的圣地。从前这里\n叫做<Tff0000:01>卓拉神殿<Tff0000:00>。,
zel_08/5822,可如今被怪物占据了……\n到处都是……,
zel_08/5823,我们只能把它们封住，\n免得它们把黑暗带给\n其他人……,
